note_id,application_id,creation_date,note_text
10234,370635,2020-04-23,Note text 10234
10235,347569,2022-04-06,Note text 10235
10236,312138,2023-04-10,Note text 10236
10237,44427,2021-03-07,Note text 10237
10238,379715,2022-08-21,Note text 10238
10239,211136,2020-04-08,Note text 10239
10240,481970,2023-10-30,Note text 10240
10241,57745,2022-11-21,Note text 10241
10242,1541,2020-03-12,Note text 10242
10243,238761,2021-12-23,Note text 10243
10244,156020,2022-04-29,Note text 10244
10245,124434,2020-10-04,Note text 10245
10246,128763,2020-01-04,Note text 10246
10247,257939,2022-02-27,Note text 10247
10248,178533,2020-02-14,Note text 10248
10249,306641,2022-12-02,Note text 10249
10250,147875,2021-08-28,Note text 10250
10251,79633,2022-01-16,Note text 10251
10252,369515,2020-08-19,Note text 10252
10253,237000,2020-12-29,Note text 10253
10254,20026,2022-04-14,Note text 10254
10255,322062,2023-08-12,Note text 10255
10256,29961,2023-05-04,Note text 10256
10257,341129,2023-11-30,Note text 10257
10258,203544,2021-02-16,Note text 10258
10259,383246,2023-11-01,Note text 10259
10260,307334,2023-11-05,Note text 10260
10261,341330,2023-11-08,Note text 10261
10262,25995,2021-06-20,Note text 10262
10263,367934,2020-10-14,Note text 10263
10264,14831,2021-05-28,Note text 10264
10265,32536,2022-04-16,Note text 10265
10266,234078,2022-08-08,Note text 10266
10267,468559,2023-01-03,Note text 10267
10268,356862,2023-03-18,Note text 10268
10269,92164,2020-08-24,Note text 10269
10270,19960,2023-12-03,Note text 10270
10271,68750,2021-12-13,Note text 10271
10272,346713,2023-01-26,Note text 10272
10273,89678,2023-10-27,Note text 10273
10274,480854,2020-05-12,Note text 10274
10275,404330,2023-05-17,Note text 10275
10276,69649,2020-03-16,Note text 10276
10277,271661,2022-09-21,Note text 10277
10278,235680,2023-08-24,Note text 10278
10279,438336,2023-02-02,Note text 10279
10280,122156,2022-01-29,Note text 10280
10281,358277,2023-10-29,Note text 10281
10282,49870,2020-09-22,Note text 10282
10283,112352,2021-05-07,Note text 10283
10284,324081,2020-07-06,Note text 10284
10285,154330,2022-05-31,Note text 10285
10286,78475,2023-05-27,Note text 10286
10287,342196,2022-05-05,Note text 10287
10288,204953,2021-08-17,Note text 10288
10289,192100,2020-05-30,Note text 10289
10290,46639,2021-07-22,Note text 10290
10291,297411,2021-05-12,Note text 10291
10292,170723,2020-03-22,Note text 10292
10293,421042,2022-12-02,Note text 10293
10294,46513,2021-03-15,Note text 10294
10295,379717,2020-10-18,Note text 10295
10296,189397,2022-06-25,Note text 10296
10297,481521,2021-11-23,Note text 10297
10298,140243,2022-06-21,Note text 10298
10299,271590,2020-06-25,Note text 10299
10300,127707,2023-07-09,Note text 10300
10301,293405,2021-08-13,Note text 10301
10302,145703,2022-12-30,Note text 10302
10303,129585,2021-01-20,Note text 10303
10304,2215,2023-05-16,Note text 10304
10305,487766,2022-11-10,Note text 10305
10306,40330,2020-04-23,Note text 10306
10307,77468,2023-07-24,Note text 10307
10308,196514,2021-03-12,Note text 10308
10309,408720,2021-06-15,Note text 10309
10310,360851,2022-03-23,Note text 10310
10311,162474,2021-03-27,Note text 10311
10312,96830,2022-10-21,Note text 10312
10313,69258,2020-03-19,Note text 10313
10314,122384,2020-03-26,Note text 10314
10315,276779,2021-08-25,Note text 10315
10316,8007,2023-08-14,Note text 10316
10317,8570,2022-04-25,Note text 10317
10318,312554,2021-10-09,Note text 10318
10319,84230,2023-03-15,Note text 10319
10320,420089,2022-06-09,Note text 10320
10321,130371,2020-11-30,Note text 10321
10322,413389,2021-10-28,Note text 10322
10323,30845,2023-09-27,Note text 10323
10324,123893,2021-11-25,Note text 10324
10325,480509,2020-05-28,Note text 10325
10326,438683,2022-08-13,Note text 10326
10327,12466,2020-02-23,Note text 10327
10328,362706,2023-04-12,Note text 10328
10329,486220,2020-10-10,Note text 10329
10330,232678,2022-10-25,Note text 10330
10331,424356,2022-02-10,Note text 10331
10332,375207,2023-03-21,Note text 10332
10333,385348,2021-09-02,Note text 10333
10334,225595,2022-02-20,Note text 10334
10335,70688,2023-02-19,Note text 10335
10336,10246,2023-12-19,Note text 10336
10337,485318,2022-01-06,Note text 10337
10338,261251,2023-09-20,Note text 10338
10339,64102,2020-07-03,Note text 10339
10340,249969,2023-04-17,Note text 10340
10341,482801,2023-12-24,Note text 10341
10342,475112,2022-05-07,Note text 10342
10343,207476,2020-12-24,Note text 10343
10344,77903,2020-08-19,Note text 10344
10345,49622,2022-12-15,Note text 10345
10346,488327,2020-06-11,Note text 10346
10347,368673,2020-02-03,Note text 10347
10348,161032,2022-07-04,Note text 10348
10349,139689,2020-11-02,Note text 10349
10350,434205,2020-09-13,Note text 10350
10351,470663,2021-08-26,Note text 10351
10352,459709,2023-03-07,Note text 10352
10353,342458,2022-05-06,Note text 10353
10354,330364,2022-03-15,Note text 10354
10355,329609,2020-01-27,Note text 10355
10356,323408,2023-07-14,Note text 10356
10357,10693,2021-04-03,Note text 10357
10358,420866,2021-07-17,Note text 10358
10359,366516,2023-01-15,Note text 10359
10360,189543,2020-07-19,Note text 10360
10361,391577,2020-12-31,Note text 10361
10362,458591,2020-02-27,Note text 10362
10363,100753,2020-06-17,Note text 10363
10364,283772,2020-01-03,Note text 10364
10365,211090,2020-05-01,Note text 10365
10366,135171,2023-06-27,Note text 10366
10367,261652,2022-12-13,Note text 10367
10368,292034,2023-08-10,Note text 10368
10369,198685,2020-10-12,Note text 10369
10370,314362,2022-05-04,Note text 10370
10371,333253,2022-07-13,Note text 10371
10372,37221,2020-06-16,Note text 10372
10373,123883,2023-07-27,Note text 10373
10374,24587,2023-06-23,Note text 10374
10375,170512,2023-08-30,Note text 10375
10376,470573,2022-04-02,Note text 10376
10377,324187,2023-04-15,Note text 10377
10378,407704,2021-09-21,Note text 10378
10379,131914,2020-03-07,Note text 10379
10380,435466,2020-10-27,Note text 10380
10381,200022,2020-07-02,Note text 10381
10382,413672,2020-04-13,Note text 10382
10383,73923,2023-05-27,Note text 10383
10384,51127,2022-12-26,Note text 10384
10385,148157,2020-07-18,Note text 10385
10386,398508,2020-03-09,Note text 10386
10387,17772,2022-02-02,Note text 10387
10388,227793,2021-03-25,Note text 10388
10389,249722,2023-04-04,Note text 10389
10390,198508,2021-04-22,Note text 10390
10391,481921,2021-03-12,Note text 10391
10392,245625,2022-04-25,Note text 10392
10393,167958,2022-01-05,Note text 10393
10394,272250,2021-08-31,Note text 10394
10395,275454,2023-07-01,Note text 10395
10396,201990,2021-08-15,Note text 10396
10397,133637,2020-12-25,Note text 10397
10398,201980,2021-06-18,Note text 10398
10399,78364,2021-01-24,Note text 10399
10400,158059,2023-02-15,Note text 10400
10401,25192,2023-12-23,Note text 10401
10402,433118,2023-12-26,Note text 10402
10403,444974,2023-01-19,Note text 10403
10404,280577,2023-08-02,Note text 10404
10405,134013,2022-01-26,Note text 10405
10406,439835,2021-10-20,Note text 10406
10407,134066,2020-09-15,Note text 10407
10408,452365,2023-05-20,Note text 10408
10409,336154,2022-07-15,Note text 10409
10410,288966,2020-07-07,Note text 10410
10411,453048,2023-06-16,Note text 10411
10412,362839,2021-12-19,Note text 10412
10413,307726,2021-06-07,Note text 10413
10414,283201,2020-10-31,Note text 10414
10415,439438,2023-05-31,Note text 10415
10416,172486,2021-01-30,Note text 10416
10417,421655,2020-03-09,Note text 10417
10418,478124,2020-06-13,Note text 10418
10419,281371,2022-08-08,Note text 10419
10420,343695,2020-01-21,Note text 10420
10421,235777,2021-08-10,Note text 10421
10422,407837,2021-06-03,Note text 10422
10423,7840,2021-03-09,Note text 10423
10424,447675,2023-08-01,Note text 10424
10425,50320,2021-03-06,Note text 10425
10426,388858,2021-07-23,Note text 10426
10427,470741,2021-07-21,Note text 10427
10428,34247,2020-08-09,Note text 10428
10429,248560,2022-06-02,Note text 10429
10430,480384,2020-02-11,Note text 10430
10431,398675,2020-07-11,Note text 10431
10432,98058,2022-11-02,Note text 10432
10433,327182,2021-04-20,Note text 10433
10434,198224,2021-11-05,Note text 10434
10435,461878,2021-04-01,Note text 10435
10436,206561,2023-11-15,Note text 10436
10437,368609,2020-08-02,Note text 10437
10438,135423,2023-06-02,Note text 10438
10439,128152,2020-09-04,Note text 10439
10440,436046,2021-05-28,Note text 10440
10441,277553,2020-11-01,Note text 10441
10442,497169,2023-11-08,Note text 10442
10443,282740,2020-07-31,Note text 10443
10444,48213,2023-08-15,Note text 10444
10445,116074,2022-01-31,Note text 10445
10446,244860,2022-03-27,Note text 10446
10447,255050,2020-05-18,Note text 10447
10448,101163,2021-04-03,Note text 10448
10449,438908,2020-08-14,Note text 10449
10450,332015,2021-10-09,Note text 10450
10451,365216,2020-11-06,Note text 10451
10452,188222,2023-11-04,Note text 10452
10453,76487,2023-07-04,Note text 10453
10454,265986,2022-10-09,Note text 10454
10455,437424,2020-09-04,Note text 10455
10456,202593,2023-10-21,Note text 10456
10457,296821,2023-02-13,Note text 10457
10458,171054,2020-10-20,Note text 10458
10459,87709,2023-11-02,Note text 10459
10460,119517,2022-05-24,Note text 10460
10461,222066,2022-10-07,Note text 10461
10462,26969,2023-07-07,Note text 10462
10463,213857,2021-04-10,Note text 10463
10464,205433,2020-12-20,Note text 10464
10465,6492,2020-12-03,Note text 10465
10466,89800,2022-09-16,Note text 10466
10467,470098,2020-06-12,Note text 10467
10468,259818,2020-09-20,Note text 10468
10469,254930,2022-11-01,Note text 10469
10470,293836,2021-10-08,Note text 10470
10471,155841,2020-03-09,Note text 10471
10472,40924,2022-10-26,Note text 10472
10473,168435,2023-06-03,Note text 10473
10474,480802,2022-06-10,Note text 10474
10475,317877,2022-09-19,Note text 10475
10476,423197,2021-09-16,Note text 10476
10477,428339,2021-04-28,Note text 10477
10478,14153,2021-04-29,Note text 10478
10479,142129,2020-04-17,Note text 10479
10480,51356,2023-06-22,Note text 10480
10481,423060,2021-01-11,Note text 10481
10482,355835,2021-09-25,Note text 10482
10483,57511,2021-06-26,Note text 10483
10484,354053,2021-02-16,Note text 10484
10485,425762,2020-03-05,Note text 10485
10486,217761,2022-09-03,Note text 10486
10487,393165,2021-12-29,Note text 10487
10488,388886,2021-09-05,Note text 10488
10489,130716,2020-07-27,Note text 10489
10490,159626,2022-08-14,Note text 10490
10491,355165,2020-02-23,Note text 10491
10492,15753,2021-10-16,Note text 10492
10493,392066,2022-06-09,Note text 10493
10494,297225,2022-02-01,Note text 10494
10495,39057,2020-12-09,Note text 10495
10496,454321,2020-11-19,Note text 10496
10497,56769,2022-05-07,Note text 10497
10498,458352,2020-06-16,Note text 10498
10499,496498,2022-11-15,Note text 10499
10500,123154,2023-02-12,Note text 10500
10501,469962,2022-01-26,Note text 10501
10502,257388,2023-09-02,Note text 10502
10503,149274,2020-05-31,Note text 10503
10504,343627,2020-12-08,Note text 10504
10505,471107,2020-05-08,Note text 10505
10506,70579,2020-09-29,Note text 10506
10507,80434,2022-03-15,Note text 10507
10508,6413,2021-08-25,Note text 10508
10509,446492,2021-06-19,Note text 10509
10510,136256,2023-09-25,Note text 10510
10511,95558,2022-07-15,Note text 10511
10512,2387,2021-03-11,Note text 10512
10513,64453,2020-05-12,Note text 10513
10514,254384,2022-01-03,Note text 10514
10515,158372,2022-08-14,Note text 10515
10516,151466,2021-01-06,Note text 10516
10517,494019,2023-03-01,Note text 10517
10518,388621,2023-04-24,Note text 10518
10519,430006,2021-05-08,Note text 10519
10520,305813,2022-01-18,Note text 10520
10521,359300,2022-12-23,Note text 10521
10522,389189,2021-10-29,Note text 10522
10523,18167,2021-07-24,Note text 10523
10524,86473,2022-11-10,Note text 10524
10525,77281,2022-08-23,Note text 10525
10526,87179,2022-02-18,Note text 10526
10527,459359,2021-12-23,Note text 10527
10528,338093,2023-07-04,Note text 10528
10529,59541,2021-04-29,Note text 10529
10530,337891,2022-12-10,Note text 10530
10531,374266,2022-04-01,Note text 10531
10532,29653,2020-03-27,Note text 10532
10533,23808,2020-03-30,Note text 10533
10534,484452,2020-07-22,Note text 10534
10535,179209,2021-01-17,Note text 10535
10536,206441,2022-08-27,Note text 10536
10537,52717,2020-04-09,Note text 10537
10538,154409,2023-04-26,Note text 10538
10539,267699,2023-05-17,Note text 10539
10540,133971,2023-05-16,Note text 10540
10541,110507,2023-03-10,Note text 10541
10542,88171,2020-11-11,Note text 10542
10543,193213,2023-01-28,Note text 10543
10544,214778,2020-08-05,Note text 10544
10545,147789,2022-12-16,Note text 10545
10546,111158,2023-11-05,Note text 10546
10547,413226,2020-06-12,Note text 10547
10548,292383,2023-02-15,Note text 10548
10549,354445,2020-10-29,Note text 10549
10550,434324,2021-09-22,Note text 10550
10551,236709,2021-10-19,Note text 10551
10552,402257,2022-02-24,Note text 10552
10553,478957,2023-04-16,Note text 10553
10554,391159,2020-04-02,Note text 10554
10555,256226,2020-06-23,Note text 10555
10556,19012,2020-12-19,Note text 10556
10557,151162,2022-05-11,Note text 10557
10558,120581,2023-11-04,Note text 10558
10559,377397,2022-01-14,Note text 10559
10560,390240,2022-09-03,Note text 10560
10561,494066,2021-03-02,Note text 10561
10562,162440,2023-05-04,Note text 10562
10563,144829,2020-01-12,Note text 10563
10564,459822,2020-08-29,Note text 10564
10565,37620,2022-12-24,Note text 10565
10566,285740,2021-08-24,Note text 10566
10567,176239,2021-02-10,Note text 10567
10568,492437,2022-03-30,Note text 10568
10569,90296,2023-12-30,Note text 10569
10570,230245,2020-02-02,Note text 10570
10571,71174,2023-10-25,Note text 10571
10572,157724,2023-03-03,Note text 10572
10573,141079,2022-06-07,Note text 10573
10574,401725,2021-10-27,Note text 10574
10575,182208,2023-03-08,Note text 10575
10576,315388,2023-07-23,Note text 10576
10577,369927,2020-07-12,Note text 10577
10578,446819,2021-08-01,Note text 10578
10579,423590,2021-05-13,Note text 10579
10580,143117,2022-12-26,Note text 10580
10581,452718,2020-01-14,Note text 10581
10582,423351,2023-07-07,Note text 10582
10583,103908,2020-11-24,Note text 10583
10584,427794,2020-05-17,Note text 10584
10585,399998,2022-01-12,Note text 10585
10586,259125,2022-02-23,Note text 10586
10587,67064,2023-06-27,Note text 10587
10588,195244,2020-12-05,Note text 10588
10589,246662,2022-12-28,Note text 10589
10590,462857,2023-08-30,Note text 10590
10591,371819,2020-11-21,Note text 10591
10592,437917,2022-06-17,Note text 10592
10593,173094,2021-10-28,Note text 10593
10594,390495,2021-03-17,Note text 10594
10595,134434,2020-06-09,Note text 10595
10596,85909,2021-07-25,Note text 10596
10597,376815,2020-01-15,Note text 10597
10598,398095,2020-04-24,Note text 10598
10599,57260,2023-10-06,Note text 10599
10600,219812,2021-02-11,Note text 10600
10601,225849,2021-04-06,Note text 10601
10602,486678,2023-12-09,Note text 10602
10603,39184,2023-09-02,Note text 10603
10604,438777,2020-01-18,Note text 10604
10605,301833,2023-07-30,Note text 10605
10606,238078,2020-08-21,Note text 10606
10607,27280,2023-06-27,Note text 10607
10608,97606,2023-08-01,Note text 10608
10609,478358,2022-03-11,Note text 10609
10610,154847,2021-10-07,Note text 10610
10611,295704,2020-04-03,Note text 10611
10612,240593,2020-05-18,Note text 10612
10613,71130,2021-04-17,Note text 10613
10614,248520,2020-08-10,Note text 10614
10615,72461,2022-03-08,Note text 10615
10616,187262,2021-03-29,Note text 10616
10617,448828,2023-05-15,Note text 10617
10618,157638,2021-02-20,Note text 10618
10619,169114,2021-10-10,Note text 10619
10620,406592,2022-09-17,Note text 10620
10621,148986,2020-12-25,Note text 10621
10622,199717,2021-04-20,Note text 10622
10623,349313,2023-10-17,Note text 10623
10624,356932,2020-05-20,Note text 10624
10625,142147,2023-06-13,Note text 10625
10626,208397,2021-03-05,Note text 10626
10627,309800,2020-09-06,Note text 10627
10628,349545,2023-11-20,Note text 10628
10629,374941,2021-06-27,Note text 10629
10630,403716,2023-07-12,Note text 10630
10631,405618,2021-06-07,Note text 10631
10632,235667,2022-06-02,Note text 10632
10633,323319,2023-03-19,Note text 10633
10634,381414,2023-12-07,Note text 10634
10635,410408,2023-04-13,Note text 10635
10636,315925,2021-09-12,Note text 10636
10637,290442,2021-09-20,Note text 10637
10638,365627,2022-11-30,Note text 10638
10639,412897,2023-02-14,Note text 10639
10640,188646,2021-11-09,Note text 10640
10641,352131,2022-06-22,Note text 10641
10642,20743,2023-06-22,Note text 10642
10643,160805,2022-12-25,Note text 10643
10644,181135,2020-01-28,Note text 10644
10645,446174,2020-01-01,Note text 10645
10646,131935,2022-12-05,Note text 10646
10647,418404,2021-08-03,Note text 10647
10648,397830,2021-07-25,Note text 10648
10649,140252,2022-01-28,Note text 10649
10650,432621,2021-10-07,Note text 10650
10651,184514,2022-12-18,Note text 10651
10652,434162,2023-07-06,Note text 10652
10653,385859,2022-12-28,Note text 10653
10654,121430,2023-02-19,Note text 10654
10655,458934,2021-02-22,Note text 10655
10656,492097,2022-11-28,Note text 10656
10657,381148,2023-05-24,Note text 10657
10658,351537,2020-01-13,Note text 10658
10659,493219,2022-08-01,Note text 10659
10660,3438,2022-12-21,Note text 10660
10661,308266,2020-06-24,Note text 10661
10662,374934,2020-08-15,Note text 10662
10663,36851,2022-11-20,Note text 10663
10664,109486,2020-07-08,Note text 10664
10665,385681,2021-03-08,Note text 10665
10666,157674,2020-04-27,Note text 10666
10667,264346,2020-09-07,Note text 10667
10668,312442,2020-06-23,Note text 10668
10669,114448,2022-09-18,Note text 10669
10670,315756,2021-05-26,Note text 10670
10671,201557,2023-07-17,Note text 10671
10672,211139,2023-06-13,Note text 10672
10673,263776,2023-03-01,Note text 10673
10674,28198,2022-02-27,Note text 10674
10675,286543,2023-04-19,Note text 10675
10676,466929,2023-05-22,Note text 10676
10677,12758,2023-08-02,Note text 10677
10678,254571,2023-11-11,Note text 10678
10679,348014,2020-01-06,Note text 10679
10680,217758,2023-10-05,Note text 10680
10681,485719,2022-12-25,Note text 10681
10682,107121,2021-04-19,Note text 10682
10683,4227,2022-04-27,Note text 10683
10684,222332,2020-09-21,Note text 10684
10685,335563,2022-08-27,Note text 10685
10686,162411,2023-10-16,Note text 10686
10687,5912,2021-05-28,Note text 10687
10688,5075,2022-09-23,Note text 10688
10689,472121,2022-12-23,Note text 10689
